lat,lon,start,end,citation,EEZ,system_index,satellite
5.568070105911247,104.58536844425473,2024-06-08,2024-06-27,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2024-07-23,2024-08-06,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2024-08-12,2024-08-16,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2024-08-22,2024-08-26,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2024-10-01,2024-10-05,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2024-10-11,2024-10-15,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2024-10-26,2024-11-09,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2024-12-15,2025-01-03,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2025-03-05,2025-03-09,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2025-04-09,2025-04-13,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2025-04-19,2025-04-28,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2025-05-04,2025-05-13,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2025-05-19,2025-05-28,possible venting from flaring dataset,,,
5.568070105911247,104.58536844425473,2025-06-30,2025-07-02,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-01-06,2020-01-25,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-01-31,2020-02-09,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-02-15,2020-02-19,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-02-25,2020-02-29,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-03-11,2020-03-20,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-03-26,2020-03-30,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-04-10,2020-06-13,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-06-19,2020-06-23,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-08-13,2020-08-22,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-08-28,2020-09-06,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-10-27,2020-10-31,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-11-16,2020-11-25,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2020-12-01,2020-12-25,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-01-25,2021-02-13,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-02-19,2021-02-28,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-03-31,2021-05-14,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-05-30,2021-06-08,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-06-14,2021-07-08,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-09-07,2021-09-21,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-10-07,2021-11-05,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-11-16,2021-11-25,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2021-12-21,2021-12-25,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-01-15,2022-01-29,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-02-04,2022-02-13,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-03-06,2022-03-20,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-03-26,2022-04-04,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-04-10,2022-04-19,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-05-10,2022-05-19,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-05-25,2022-06-03,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-06-14,2022-06-18,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-07-24,2022-07-28,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-08-18,2022-08-22,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2022-11-01,2022-11-30,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-01-15,2023-01-19,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-02-04,2023-02-28,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-03-11,2023-03-20,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-03-26,2023-04-04,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-04-10,2023-04-14,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-04-20,2023-04-29,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-05-10,2023-05-24,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-05-30,2023-06-18,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-06-24,2023-06-28,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-08-03,2023-08-07,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-09-17,2023-09-21,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-09-27,2023-10-01,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-10-07,2023-10-16,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-10-22,2023-10-26,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-11-16,2023-11-20,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2023-12-16,2023-12-25,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-02-14,2024-03-19,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-03-25,2024-03-29,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-04-04,2024-05-03,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-06-23,2024-06-27,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-08-02,2024-08-06,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-08-12,2024-08-16,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-08-22,2024-08-26,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-10-01,2024-10-05,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-10-11,2024-10-15,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2024-10-21,2024-11-09,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2025-02-03,2025-02-12,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2025-02-18,2025-02-27,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2025-03-05,2025-03-09,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2025-04-09,2025-04-10,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2025-04-14,2025-04-30,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2025-05-04,2025-05-20,possible venting from flaring dataset,,,
5.583164726870383,104.57920782735506,2025-06-10,2025-06-27,possible venting from flaring dataset,,,
5.58587485323256,104.47487011418802,2020-03-31,2020-04-04,possible venting from flaring dataset,,,
5.58587485323256,104.47487011418802,2023-06-14,2023-06-18,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2020-12-31,2021-01-04,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2021-02-19,2021-02-23,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2021-10-12,2021-10-16,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2023-08-08,2023-08-12,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2023-09-07,2023-09-11,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2024-06-23,2024-07-02,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2024-08-12,2024-08-16,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2024-08-22,2024-08-26,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2024-09-01,2024-09-10,possible venting from flaring dataset,,,
5.609473897292955,103.904978997213,2025-05-04,2025-05-08,possible venting from flaring dataset,,,
5.64333058782701,105.0438237932088,2022-07-19,2022-07-23,possible venting from flaring dataset,,,
5.64333058782701,105.0438237932088,2025-06-30,2025-07-02,possible venting from flaring dataset,,,
5.6469144555292345,104.97845492628184,2025-06-30,2025-07-02,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2022-08-08,2022-08-17,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2022-08-28,2022-09-11,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2022-09-22,2022-09-26,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2022-11-01,2022-11-10,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2023-04-25,2023-04-29,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2023-05-20,2023-05-24,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2024-11-10,2024-11-19,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2025-03-05,2025-03-19,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2025-04-09,2025-04-13,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2025-04-19,2025-04-30,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2025-05-04,2025-05-18,possible venting from flaring dataset,,,
5.735237981089843,103.64891029853358,2025-06-28,2025-07-07,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2020-01-21,2020-02-04,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2020-03-11,2020-03-15,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2020-03-26,2020-03-30,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2020-04-25,2020-05-04,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2020-08-13,2020-08-22,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2020-11-16,2020-11-25,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2021-02-14,2021-02-18,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2021-04-25,2021-04-29,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2021-09-17,2021-09-21,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2021-12-11,2021-12-15,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2022-03-01,2022-03-05,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2022-07-19,2022-07-23,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2024-10-06,2024-10-10,possible venting from flaring dataset,,,
5.763442952920312,104.26165747071704,2025-06-30,2025-07-02,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-01-01,2020-01-05,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-01-11,2020-01-20,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-02-15,2020-03-05,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-03-16,2020-04-04,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-05-05,2020-05-09,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-05-15,2020-05-24,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-08-08,2020-09-11,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-09-22,2020-09-26,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-10-07,2020-10-21,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-10-27,2020-10-31,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-11-16,2020-11-25,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2020-12-11,2020-12-30,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2021-02-14,2021-03-05,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2021-03-11,2021-03-20,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2021-03-26,2021-04-09,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2021-04-15,2021-04-29,possible venting from flaring dataset,,,
5.903707206116716,103.58395430857924,2021-05-10,2021-05-29,possible venting from flaring dataset,,,
